Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,THORN_1,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
3816,3,0.3830216075786194,0.3830216075786194,input_00138,32,1,FLAT,4.0,450.0,1.0,0.1,25.0,WK_REG,3.0,67.0287813262584,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,53.62302506100672,53.62302506100672,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00138.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.4686930884657275,13.40575626525168,1.87477235386291,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00138/,138,141,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00138.txt
9265,3,0.2454293144188826,0.2454293144188826,input_00139,32,1,FLAT,4.0,600.0,1.0,0.1,25.0,WK_REG,4.0,104.3074586280251,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.44596690242008,83.44596690242008,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00139.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.30118581115020254,20.86149172560502,1.2047432446008102,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00139/,139,142,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00139.txt
5451,3,0.4172298345121004,0.4172298345121004,input_00140,32,1,FLAT,4.0,600.0,1.0,0.1,25.0,WK_REG,4.0,104.3074586280251,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.44596690242008,83.44596690242008,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00140.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.30118581115020254,20.86149172560502,1.2047432446008102,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00140/,140,143,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00140.txt
3816,3,0.596042620731572,0.596042620731572,input_00141,32,1,FLAT,4.0,600.0,1.0,0.1,25.0,WK_REG,4.0,104.3074586280251,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.44596690242008,83.44596690242008,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00141.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.30118581115020254,20.86149172560502,1.2047432446008102,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00141/,141,144,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00141.txt
9266,3,0.3287792426664204,0.3287792426664204,input_00142,32,1,FLAT,4.0,750.0,1.0,0.1,25.0,WK_REG,5.0,139.73117813322867,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,111.78494250658294,111.78494250658294,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00142.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.22483118625067322,27.946235626645734,0.8993247450026929,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00142/,142,145,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00142.txt
5451,3,0.5589247125329146,0.5589247125329146,input_00143,32,1,FLAT,4.0,750.0,1.0,0.1,25.0,WK_REG,5.0,139.73117813322867,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,111.78494250658294,111.78494250658294,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00143.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.22483118625067322,27.946235626645734,0.8993247450026929,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00143/,143,146,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00143.txt
3815,3,0.798463875047021,0.798463875047021,input_00144,32,1,FLAT,4.0,750.0,1.0,0.1,25.0,WK_REG,5.0,139.73117813322867,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,111.78494250658294,111.78494250658294,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00144.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.22483118625067322,27.946235626645734,0.8993247450026929,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00144/,144,147,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00144.txt
9265,3,0.40907946029911213,0.40907946029911213,input_00145,32,1,FLAT,4.0,900.0,1.0,0.1,25.0,WK_REG,6.0,173.85877062712265,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,139.08701650169812,139.08701650169812,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00145.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.18069796779637945,34.77175412542453,0.7227918711855178,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00145/,145,148,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00145.txt
5450,3,0.6954350825084906,0.6954350825084906,input_00146,32,1,FLAT,4.0,900.0,1.0,0.1,25.0,WK_REG,6.0,173.85877062712265,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,139.08701650169812,139.08701650169812,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00146.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.18069796779637945,34.77175412542453,0.7227918711855178,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00146/,146,149,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00146.txt
3816,3,0.9934786892978437,0.9934786892978437,input_00147,32,1,FLAT,4.0,900.0,1.0,0.1,25.0,WK_REG,6.0,173.85877062712265,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,139.08701650169812,139.08701650169812,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00147.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.18069796779637945,34.77175412542453,0.7227918711855178,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00147/,147,150,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00147.txt
9265,3,0.4875185759390675,0.4875185759390675,input_00148,32,1,FLAT,4.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,207.19539477410368,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,165.75631581928295,165.75631581928295,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00148.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.15162463707337404,41.43907895482074,0.6064985482934961,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00148/,148,151,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00148.txt
5450,3,0.8287815790964147,0.8287815790964147,input_00149,32,1,FLAT,4.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,207.19539477410368,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,165.75631581928295,165.75631581928295,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00149.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.15162463707337404,41.43907895482074,0.6064985482934961,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00149/,149,152,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00149.txt
3815,3,1.1839736844234496,1.1839736844234496,input_00150,32,1,FLAT,4.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,207.19539477410368,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,165.75631581928295,165.75631581928295,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00150.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.15162463707337404,41.43907895482074,0.6064985482934961,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00150/,150,153,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00150.txt
9266,3,0.5647742626332592,0.5647742626332592,input_00151,32,1,FLAT,4.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,240.02906161913518,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.02324929530815,192.02324929530815,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00151.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.1308838451643284,48.00581232382704,0.5235353806573136,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00151/,151,154,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00151.txt
5451,3,0.9601162464765407,0.9601162464765407,input_00152,32,1,FLAT,4.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,240.02906161913518,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.02324929530815,192.02324929530815,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00152.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.1308838451643284,48.00581232382704,0.5235353806573136,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00152/,152,155,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00152.txt
3816,3,1.3715946378236297,1.3715946378236297,input_00153,32,1,FLAT,4.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,240.02906161913518,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.02324929530815,192.02324929530815,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00153.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.1308838451643284,48.00581232382704,0.5235353806573136,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00153/,153,156,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00153.txt
9266,3,0.6412373162806617,0.6412373162806617,input_00154,32,1,FLAT,4.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,272.52585941928123,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,218.02068753542497,218.02068753542497,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00154.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.11527686437845337,54.50517188385624,0.4611074575138135,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00154/,154,157,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00154.txt
5451,3,1.0901034376771248,1.0901034376771248,input_00155,32,1,FLAT,4.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,272.52585941928123,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,218.02068753542497,218.02068753542497,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00155.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.11527686437845337,54.50517188385624,0.4611074575138135,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00155/,155,158,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00155.txt
3816,3,1.5572906252530354,1.5572906252530354,input_00156,32,1,FLAT,4.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,272.52585941928123,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,218.02068753542497,218.02068753542497,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00156.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.11527686437845337,54.50517188385624,0.4611074575138135,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00156/,156,159,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00156.txt
9266,3,0.7171451078912295,0.7171451078912295,input_00157,32,1,FLAT,4.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,304.7866708537726,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,243.82933668301806,243.82933668301806,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00157.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.10307513267524203,60.957334170754514,0.4123005307009681,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00157/,157,160,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00157.txt
5450,3,1.2191466834150904,1.2191466834150904,input_00158,32,1,FLAT,4.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,304.7866708537726,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,243.82933668301806,243.82933668301806,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00158.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.10307513267524203,60.957334170754514,0.4123005307009681,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00158/,158,161,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00158.txt
3816,3,1.7416381191644146,1.7416381191644146,input_00159,32,1,FLAT,4.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,304.7866708537726,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,243.82933668301806,243.82933668301806,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00159.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.10307513267524203,60.957334170754514,0.4123005307009681,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00159/,159,162,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00159.txt
9265,3,0.792649283964054,0.792649283964054,input_00160,32,1,FLAT,4.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,336.8759456847229,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,269.50075654777834,269.50075654777834,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00160.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.09325666298922873,67.37518913694458,0.3730266519569149,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00160/,160,163,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00160.txt
5451,3,1.3475037827388916,1.3475037827388916,input_00161,32,1,FLAT,4.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,336.8759456847229,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,269.50075654777834,269.50075654777834,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00161.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.09325666298922873,67.37518913694458,0.3730266519569149,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00161/,161,164,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00161.txt
3816,3,1.9250054039127025,1.9250054039127025,input_00162,32,1,FLAT,4.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,336.8759456847229,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,269.50075654777834,269.50075654777834,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00162.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.09325666298922873,67.37518913694458,0.3730266519569149,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00162/,162,165,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00162.txt
9266,3,0.8678510228510631,0.8678510228510631,input_00163,32,1,FLAT,4.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,368.8366847117018,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,295.06934776936146,295.06934776936146,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00163.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.08517571011260426,73.76733694234036,0.34070284045041704,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00163/,163,166,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00163.txt
5450,3,1.4753467388468073,1.4753467388468073,input_00164,32,1,FLAT,4.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,368.8366847117018,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,295.06934776936146,295.06934776936146,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00164.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.08517571011260426,73.76733694234036,0.34070284045041704,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00164/,164,167,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00164.txt
3815,3,2.107638198352582,2.107638198352582,input_00165,32,1,FLAT,4.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,368.8366847117018,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,295.06934776936146,295.06934776936146,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00165.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.08517571011260426,73.76733694234036,0.34070284045041704,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00165/,165,168,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00165.txt
9266,3,0.9428203424049135,0.9428203424049135,input_00166,32,1,FLAT,4.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,400.69864552208827,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,320.5589164176706,320.5589164176706,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00166.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.07840287679276955,80.13972910441765,0.3136115071710782,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00166/,166,169,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00166.txt
5451,3,1.6027945820883531,1.6027945820883531,input_00167,32,1,FLAT,4.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,400.69864552208827,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,320.5589164176706,320.5589164176706,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00167.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.07840287679276955,80.13972910441765,0.3136115071710782,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00167/,167,170,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00167.txt
3816,3,2.2897065458405046,2.2897065458405046,input_00168,32,1,FLAT,4.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,400.69864552208827,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,320.5589164176706,320.5589164176706,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00168.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.07840287679276955,80.13972910441765,0.3136115071710782,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00168/,168,171,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00168.txt
9266,3,1.0176072126325784,1.0176072126325784,input_00169,32,1,FLAT,4.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,432.4830653688458,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,345.9864522950767,345.9864522950767,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00169.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.07264082469704257,86.49661307376917,0.2905632987881703,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00169/,169,172,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00169.txt
5451,3,1.7299322614753834,1.7299322614753834,input_00170,32,1,FLAT,4.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,432.4830653688458,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,345.9864522950767,345.9864522950767,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00170.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.07264082469704257,86.49661307376917,0.2905632987881703,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00170/,170,173,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00170.txt
3816,3,2.4713318021076907,2.4713318021076907,input_00171,32,1,FLAT,4.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,432.4830653688458,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,345.9864522950767,345.9864522950767,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00171.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.07264082469704257,86.49661307376917,0.2905632987881703,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00171/,171,174,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00171.txt
9265,3,1.0922482422797688,1.0922482422797688,input_00172,32,1,FLAT,4.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,464.20550296890167,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,371.36440237512136,371.36440237512136,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00172.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.0676767645686496,92.84110059378034,0.2707070582745984,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00172/,172,175,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00172.txt
5451,3,1.8568220118756067,1.8568220118756067,input_00173,32,1,FLAT,4.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,464.20550296890167,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,371.36440237512136,371.36440237512136,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00173.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.0676767645686496,92.84110059378034,0.2707070582745984,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00173/,173,176,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00173.txt
3816,3,2.65260287410801,2.65260287410801,input_00174,32,1,FLAT,4.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,464.20550296890167,0.2,4.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,371.36440237512136,371.36440237512136,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00174.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.0676767645686496,92.84110059378034,0.2707070582745984,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00174/,174,177,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00174.txt
